stop_id,name,code,destination,osm:ref:FR:STIF,osm:ref:FR:STIF:ExternalCode_Line
StopPoint:Node:554915792,Gabriel Péri,197,Porte d'Orléans,37800,100100197:197
StopPoint:Node:769817974,Les Antes,196,Massy–Palaiseau RER,12237,100100196:196
StopPoint:Node:3522621284,Liberté – Chanzy,109,Terroirs de France,414771,100100109:109
StopPoint:Node:1454369467,Liberté,109,Terroirs de France,415866,100100109:109
StopPoint:Node:1345764367,Pont Nelson Mandela - Rive Droite,109,Terroirs de France,414767,100100109:109
StopPoint:Node:3522621287,Pont Nelson Mandela - Rives de Bercy,109,Terroirs de France,27589,100100109:109
StopPoint:Node:1495365843,Port aux Lions,109,Terroirs de France,27589,100100109:109
StopPoint:Node:2043615195,Parc de Bercy,109,Terroirs de France,25731,100100109:109
StopPoint:Node:1481119351,Pont National – Quai de Bercy,109,Terroirs de France,21699,100100109:109
StopPoint:Node:1226726083,Terroirs de France,109,Terroirs de France,37735,100100109:109
StopPoint:Node:2012565980,Terroirs de France,109,Liberté - Chanzy,414774,100100109:109
StopPoint:Node:2043615206,Parc de Bercy,109,Liberté - Chanzy,25730,100100109:109
