,gtfs_stop_id,gtfs_route_id,gtfs_ZDEr_ID_REF_A,gtfs_dest_name,gtfs_stop_name,osm_stop_id,gtfs_agency_name,osm_osm:ref:FR:STIF:ExternalCode_Line,osm_osm:ref:FR:STIF,osm_destination,osm_name
516,StopPoint:48:5697,003351507:C,20022,Noisiel RER,Grande Haie,StopPoint:Node:5392632052,Sit'bus,003351507:C,20022,Noisiel RER,Grande Haie
517,StopPoint:48:5698,003351507:C,20023,Centre Commercial,Grande Haie,StopPoint:Node:5392631703,Sit'bus,003351507:C,20023,Centre Commercial,Grande Haie
519,StopPoint:48:5988,003351507:C,419166,Centre Commercial,Rue du Four,StopPoint:Node:5392631632,Sit'bus,003351507:C,419166,Centre Commercial,Rue du Four
521,StopPoint:48:5995,003351507:C,16625,Noisiel RER,Pré Saint Martin,StopPoint:Node:5392632042,Sit'bus,003351507:C,16625,Noisiel RER,Pré Saint-Martin
522,StopPoint:48:5996,003351507:C,16626,Centre Commercial,Pré Saint Martin,StopPoint:Node:5392632037,Sit'bus,003351507:C,16626,Centre Commercial,Pré Saint-Martin
524,StopPoint:48:6060,003351507:C,16629,Centre Commercial,Gare de Pontault (rue de l'Est),StopPoint:Node:5392631704,Sit'bus,003351507:C,16629,Centre Commercial,Pontault RER (rue de l'Est)
526,StopPoint:48:6251,003351507:C,21878,Noisiel RER,Utec,StopPoint:Node:5392632084,Sit'bus,003351507:C,21878,Noisiel RER,UTEC
527,StopPoint:48:6252,003351507:C,21879,Centre Commercial,Utec,StopPoint:Node:5392632032,Sit'bus,003351507:C,21879,Centre Commercial,UTEC
529,StopPoint:48:7043,003351507:C,16638,Noisiel RER,Pavé,StopPoint:Node:5392632026,Sit'bus,003351507:C,16638,Noisiel RER,Pavé
530,StopPoint:48:7044,003351507:C,16639,Centre Commercial,Pavé,StopPoint:Node:5392632064,Sit'bus,003351507:C,16639,Centre Commercial,Pavé
531,StopPoint:48:7045,003351507:C,16640,Noisiel RER,Centre Commercial,StopPoint:Node:5392632069,Sit'bus,003351507:C,16640,Noisiel RER,Centre Commercial
532,StopPoint:48:7046,003351507:C,16641,Centre Commercial,Centre Commercial,StopPoint:Node:5392632071,Sit'bus,003351507:C,16641,Centre Commercial,Centre Commercial
533,StopPoint:48:7073,003351507:C,16650,Noisiel RER,Bellevue,StopPoint:Node:5392631622,Sit'bus,003351507:C,16650,Noisiel RER,Bellevue
534,StopPoint:48:7111,003351507:C,20043,Noisiel RER,La Pépinière,StopPoint:Node:5392632074,Sit'bus,003351507:C,20043,Noisiel RER,La Pépinière
535,StopPoint:48:7112,003351507:C,20044,Centre Commercial,La Pépinière,StopPoint:Node:5392631712,Sit'bus,003351507:C,20044,Centre Commercial,La Pépinière
537,StopPoint:48:7113,003351507:C,20045,Noisiel RER,Berchères,StopPoint:Node:5392632051,Sit'bus,003351507:C,20045,Noisiel RER,Berchères
538,StopPoint:48:7114,003351507:C,20046,Centre Commercial,Berchères,StopPoint:Node:5392632063,Sit'bus,003351507:C,20046,Centre Commercial,Berchères
540,StopPoint:48:7115,003351507:C,20047,Noisiel RER,Château Candalle,StopPoint:Node:5392631681,Sit'bus,003351507:C,20047,Noisiel RER,Château Candalle
541,StopPoint:48:7116,003351507:C,20048,Centre Commercial,Château Candalle,StopPoint:Node:5392631661,Sit'bus,003351507:C,20048,Centre Commercial,Château Candalle
543,StopPoint:48:7131,003351507:C,419122,Noisiel RER,Marché,StopPoint:Node:5392630993,Sit'bus,003351507:C,419122,Noisiel RER,Marché
544,StopPoint:48:7307,003351507:C,16665,Centre Commercial,Centre Commercial 2000,StopPoint:Node:5392631657,Sit'bus,003351507:C,16665,Centre Commercial,Centre Commercial 2000
546,StopPoint:48:7347,003351507:C,419145,Centre Commercial,Cinéma Apollo,StopPoint:Node:5392631715,Sit'bus,003351507:C,419145,Centre Commercial,Cinéma Apollo
548,StopPoint:48:7349,003351507:C,22482,Noisiel RER,Médiathèque F-Mitterrand,StopPoint:Node:5392631007,Sit'bus,003351507:C,22482,Noisiel RER,Médiathèque François Mitterand
550,StopPoint:80:112,004004014:34,42007,Gare Chaville Rive Droite,Le Bois,StopPoint:Node:5347077060,Phébus,004004014:34,42007,Gare Chaville Rive Droite,Le Bois
552,StopPoint:80:128,004004014:34,38967,Gare Chaville Rive Droite,Louvois,StopPoint:Node:5342630914,Phébus,004004014:34,38967,Gare Chaville Rive Droite,Louvois
553,StopPoint:80:129,004004014:34,18070,Gare Chaville Rive Droite,Mare Adam,StopPoint:Node:4596484917,Phébus,004004014:34,18070,Gare Chaville Rive Droite,Mare Adam
554,StopPoint:80:137,004004014:34,42010,Gare Chaville Rive Droite,Marcel Dassault,StopPoint:Node:5347077076,Phébus,004004014:34,42010,Gare Chaville Rive Droite,Marcel Dassault
555,StopPoint:80:148,004004014:34,20380,Gare Chaville Rive Droite,Mairie-Tarron,StopPoint:Node:5597300881,Phébus,004004014:34,20380,Gare Chaville Rive Droite,Mairie de Vélizy - Tarron
556,StopPoint:80:148,004004014:34,20380,Gare Chaville Rive Droite,Mairie-Tarron,StopPoint:Node:5342630916,Phébus,004004014:34,20380,Gare Chaville Rive Droite,Mairie de Vélizy
560,StopPoint:80:152,004004014:34,12699,Gare Chaville Rive Droite,Picardie-Alsace,StopPoint:Node:5597300877,Phébus,004004014:34,12699,Gare Chaville Rive Droite,Picardie-Alsace
564,StopPoint:80:155,004004014:34,12698,Gare Chaville Rive Droite,Picardie-Champagne,StopPoint:Node:1594700616,Phébus,004004014:34,12698,Gare Chaville Rive Droite,Picardie-Champagne
566,StopPoint:80:171,004004014:34,12761,Gare Chaville Rive Droite,Puits sans vin,StopPoint:Node:2032366407,Phébus,004004014:34,12761,Gare Chaville Rive Droite,Puits Sans Vin
570,StopPoint:80:178,004004014:34,12712,Gare Chaville Rive Droite,Résidence Europe,StopPoint:Node:5597300855,Phébus,004004014:34,12712,Gare Chaville Rive Droite,Résidence Europe
579,StopPoint:80:190,004004014:34,12696,Gare Chaville Rive Droite,Savoie-Alsace,StopPoint:Node:1035781011,Phébus,004004014:34,12696,Gare Chaville Rive Droite,Savoie - Alsace;Savoie-Alsace
583,StopPoint:80:196,004004014:34,20376,Gare Chaville Rive Droite,Collège Saint-Exupéry,StopPoint:Node:4596488232,Phébus,004004014:34,20376,Gare Chaville Rive Droite,Collège Saint-Exupéry
585,StopPoint:80:199,004004014:34,12738,Gare Chaville Rive Droite,Marcel Sembat,StopPoint:Node:4596486071,Phébus,004004014:34,12738,Gare Chaville Rive Droite,Marcel Sembat
589,StopPoint:80:205,004004014:34,12732,Gare Chaville Rive Droite,Centre Commercial,StopPoint:Node:3567226314,Phébus,004004014:34,12732,Gare Chaville Rive Droite,Centre Commercial
591,StopPoint:80:213,004004014:34,12717,Gare Chaville Rive Droite,La Cheminée,StopPoint:Node:5347077067,Phébus,004004014:34,12717,Gare Chaville Rive Droite,La Cheminée
597,StopPoint:80:30,004004014:34,12697,Gare Chaville Rive Droite,Centre Commercial Mozart,StopPoint:Node:1594700618,Phébus,004004014:34,12697,Gare Chaville Rive Droite,Centre Commercial Mozart
600,StopPoint:80:42,004004014:34,424732,Gare Chaville Rive Droite,Gare Chaville Rive Gauche,StopPoint:Node:2690851794,Phébus,004004014:34,424732,Gare Chaville Rive Droite,Gare Chaville Rive Gauche
601,StopPoint:80:54,004004014:34,42004,Gare Chaville Rive Droite,Dewoitine,StopPoint:Node:5347077055,Phébus,004004014:34,42004,Gare Chaville Rive Droite,Dewoitine
603,StopPoint:80:56,004004014:34,12706,Gare Chaville Rive Droite,De Gaulle,StopPoint:Node:3168762866,Phébus,004004014:34,12706,Gare Chaville Rive Droite,De Gaulle
604,StopPoint:80:68,004004014:34,24691,Gare Chaville Rive Droite,Exelmans,StopPoint:Node:5905123669,Phébus,004004014:34,24691,Gare Chaville Rive Droite,Exelmans
605,StopPoint:80:77,004004014:34,12714,Gare Chaville Rive Droite,Grange Dame Rose,StopPoint:Node:5409941424,Phébus,004004014:34,12714,Gare Chaville Rive Droite,Grange Dame Rose
607,StopPoint:80:88,004004014:34,40526,Gare Chaville Rive Droite,Vélizy 2,StopPoint:Node:3609871780,Phébus,004004014:34,40526,Gare Chaville Rive Droite,Vélizy 2
608,StopPoint:80:103,004004019:60,12728,Résidence Europe,Inovel Parc Nord,StopPoint:Node:5905122871,Phébus,004004019:60,12728,Vélizy-Villacoublay Résidence Europe,Inovel Parc Nord
609,StopPoint:80:112,004004019:60,42007,Résidence Europe,Le Bois,StopPoint:Node:5347077060,Phébus,004004019:60,42007,Vélizy-Villacoublay Résidence Europe,Le Bois
611,StopPoint:80:137,004004019:60,42010,Résidence Europe,Marcel Dassault,StopPoint:Node:5347077076,Phébus,004004019:60,42010,Vélizy-Villacoublay Résidence Europe,Marcel Dassault
613,StopPoint:80:151,004004019:60,12723,Résidence Europe,Nieuport,StopPoint:Node:5347077066,Phébus,004004019:60,12723,Vélizy-Villacoublay Résidence Europe,Nieuport
616,StopPoint:80:179,004004019:60,12713,Résidence Europe,Résidence Europe,StopPoint:Node:5347077062,Phébus,004004019:60,12713,Vélizy-Villacoublay Résidence Europe,Résidence Europe
620,StopPoint:80:184,004004019:60,411939,Résidence Europe,Rond-Point du Pileu,StopPoint:Node:5347077059,Phébus,004004019:60,411939,Vélizy-Villacoublay Résidence Europe,Rond-Point du Pileu
624,StopPoint:80:213,004004019:60,12717,Résidence Europe,La Cheminée,StopPoint:Node:5347077067,Phébus,004004019:60,12717,Vélizy-Villacoublay Résidence Europe,La Cheminée
626,StopPoint:80:3,004004019:60,20443,Résidence Europe,Art de Vivre/L'Usine,StopPoint:Node:5347077065,Phébus,004004019:60,20443,Vélizy-Villacoublay Résidence Europe,Art de Vivre/L'Usine
628,StopPoint:80:54,004004019:60,42004,Résidence Europe,Dewoitine,StopPoint:Node:5347077055,Phébus,004004019:60,42004,Vélizy-Villacoublay Résidence Europe,Dewoitine
629,StopPoint:80:65,004004019:60,12726,Résidence Europe,Europe Sud,StopPoint:Node:5905123683,Phébus,004004019:60,12726,Vélizy-Villacoublay Résidence Europe,Europe Sud
634,StopPoint:80:8,004004019:60,21603,Résidence Europe,André Citroën,StopPoint:Node:5347077064,Phébus,004004019:60,21603,Vélizy-Villacoublay Résidence Europe,André Citroën
635,StopPoint:80:91,004004019:60,12734,Résidence Europe,Vélizy 2,StopPoint:Node:3609871783,Phébus,004004019:60,12734,Vélizy-Villacoublay Résidence Europe,Vélizy 2
636,StopPoint:80:109,004004026:23,4347,Europe,Jean Mermoz,StopPoint:Node:1828091658,Phébus,004004026:23,4347,Europe,Jean Mermoz
637,StopPoint:80:119,004004026:23,29148,Europe,Liaison Inovel Sud,StopPoint:Node:1809867980,Phébus,004004026:23,29148,Europe,Liaison Inovel Sud
638,StopPoint:80:128,004004026:23,38967,Europe,Louvois,StopPoint:Node:5342630914,Phébus,004004026:23,38967,Europe,Louvois
639,StopPoint:80:148,004004026:23,20380,Europe,Mairie-Tarron,StopPoint:Node:5342630916,Phébus,004004026:23,20380,Europe,Mairie de Vélizy
640,StopPoint:80:148,004004026:23,20380,Europe,Mairie-Tarron,StopPoint:Node:5597300881,Phébus,004004026:23,20380,Europe,Mairie de Vélizy - Tarron
642,StopPoint:80:152,004004026:23,12699,Europe,Picardie-Alsace,StopPoint:Node:5597300877,Phébus,004004026:23,12699,Europe,Picardie-Alsace
643,StopPoint:80:152,004004026:23,12699,Vélizy 2,Picardie-Alsace,StopPoint:Node:5597300877,Phébus,004004026:23,12699,Vélizy 2,Picardie-Alsace
645,StopPoint:80:153,004004026:23,21607,Vélizy 2,Place de l'aviation,StopPoint:Node:5597300857,Phébus,004004026:23,21607,Vélizy 2,Place de l'Aviation
646,StopPoint:80:154,004004026:23,21606,Europe,Place de l'aviation,StopPoint:Node:5597300879,Phébus,004004026:23,21606,Europe,Place de l'Aviation
648,StopPoint:80:155,004004026:23,12698,Europe,Picardie-Champagne,StopPoint:Node:1594700616,Phébus,004004026:23,12698,Europe,Picardie-Champagne
649,StopPoint:80:155,004004026:23,12698,Vélizy 2,Picardie-Champagne,StopPoint:Node:1594700616,Phébus,004004026:23,12698,Vélizy 2,Picardie-Champagne
651,StopPoint:80:166,004004026:23,4143,Vélizy 2,Préfécture,StopPoint:Node:2300985379,Phébus,004004026:23,4143,Vélizy 2,Préfecture
652,StopPoint:80:176,004004026:23,12710,Vélizy 2,Rabourdin,StopPoint:Node:3168767887,Phébus,004004026:23,12710,Vélizy 2,Rabourdin
653,StopPoint:80:178,004004026:23,12712,Vélizy 2,Résidence Europe,StopPoint:Node:5597300855,Phébus,004004026:23,12712,Vélizy 2,Résidence Europe
654,StopPoint:80:180,004004026:23,12716,Vélizy 2,Résidence Les Bois,StopPoint:Node:5409930117,Phébus,004004026:23,12716,Vélizy 2,Résidence Les Bois
656,StopPoint:80:188,004004026:23,12700,Europe,Robert Wagner,StopPoint:Node:5597300878,Phébus,004004026:23,12700,Europe,Robert Wagner
657,StopPoint:80:188,004004026:23,12700,Vélizy 2,Robert Wagner,StopPoint:Node:5597300878,Phébus,004004026:23,12700,Vélizy 2,Robert Wagner
660,StopPoint:80:189,004004026:23,12701,Europe,Robert Wagner,StopPoint:Node:5597300873,Phébus,004004026:23,12701,Europe,Robert Wagner
661,StopPoint:80:189,004004026:23,12701,Vélizy 2,Robert Wagner,StopPoint:Node:5597300873,Phébus,004004026:23,12701,Vélizy 2,Robert Wagner
663,StopPoint:80:19,004004026:23,12746,Vélizy 2,Bertisettes,StopPoint:Node:5597300859,Phébus,004004026:23,12746,Vélizy 2,Bertisettes
665,StopPoint:80:190,004004026:23,12696,Europe,Savoie-Alsace,StopPoint:Node:1035781011,Phébus,004004026:23,12696,Europe,Savoie - Alsace;Savoie-Alsace
666,StopPoint:80:190,004004026:23,12696,Vélizy 2,Savoie-Alsace,StopPoint:Node:1035781011,Phébus,004004026:23,12696,Vélizy 2,Savoie - Alsace;Savoie-Alsace
669,StopPoint:80:196,004004026:23,20376,Europe,Collège Saint-Exupéry,StopPoint:Node:4596488232,Phébus,004004026:23,20376,Europe,Collège Saint-Exupéry
670,StopPoint:80:196,004004026:23,20376,Vélizy 2,Collège Saint-Exupéry,StopPoint:Node:4596488232,Phébus,004004026:23,20376,Vélizy 2,Collège Saint-Exupéry
672,StopPoint:80:198,004004026:23,12737,Vélizy 2,Marcel Sembat,StopPoint:Node:4596486072,Phébus,004004026:23,12737,Vélizy 2,Marcel Sembat
673,StopPoint:80:199,004004026:23,12738,Europe,Marcel Sembat,StopPoint:Node:4596486071,Phébus,004004026:23,12738,Europe,Marcel Sembat
674,StopPoint:80:20,004004026:23,12747,Europe,Bertisettes,StopPoint:Node:4328379824,Phébus,004004026:23,12747,Europe,Bertisettes
675,StopPoint:80:204,004004026:23,12711,Vélizy 2,Villacoublay,StopPoint:Node:5409916383,Phébus,004004026:23,12711,Vélizy 2,Villacoublay
676,StopPoint:80:205,004004026:23,12732,Europe,Centre Commercial,StopPoint:Node:3567226314,Phébus,004004026:23,12732,Europe,Centre Commercial
677,StopPoint:80:207,004004026:23,12801,Vélizy 2,Vergennes,StopPoint:Node:5597327794,Phébus,004004026:23,12801,Vélizy 2,Vergennes
678,StopPoint:80:208,004004026:23,12802,Europe,Vergennes,StopPoint:Node:5931773815,Phébus,004004026:23,12802,Europe,Vergennes
679,StopPoint:80:209,004004026:23,21608,Vélizy 2,Vélizy 2 Sud,StopPoint:Node:5418198032,Phébus,004004026:23,21608,Vélizy 2,Vélizy 2 Sud
680,StopPoint:80:212,004004026:23,40535,Vélizy 2,le village,StopPoint:Node:5597300856,Phébus,004004026:23,40535,Vélizy 2,Le Village
681,StopPoint:80:221,004004026:23,30059,Europe,Hôtel de Ville,StopPoint:Node:907016672,Phébus,004004026:23,30059,Europe,Hôtel de Ville
682,StopPoint:80:227,004004026:23,422444,Vélizy 2,Porchefontaine,StopPoint:Node:5597300860,Phébus,004004026:23,422444,Vélizy 2,Porchefontaine
683,StopPoint:80:228,004004026:23,422443,Europe,Porchefontaine,StopPoint:Node:5597300870,Phébus,004004026:23,422443,Europe,Porchefontaine
685,StopPoint:80:30,004004026:23,12697,Europe,Centre Commercial Mozart,StopPoint:Node:1594700618,Phébus,004004026:23,12697,Europe,Centre Commercial Mozart
686,StopPoint:80:30,004004026:23,12697,Vélizy 2,Centre Commercial Mozart,StopPoint:Node:1594700618,Phébus,004004026:23,12697,Vélizy 2,Centre Commercial Mozart
688,StopPoint:80:45,004004026:23,28661,Vélizy 2,Cimetière,StopPoint:Node:5597300858,Phébus,004004026:23,28661,Vélizy 2,Cimetière
689,StopPoint:80:46,004004026:23,28662,Europe,Cimetière,StopPoint:Node:5597300872,Phébus,004004026:23,28662,Europe,Cimetière
690,StopPoint:80:55,004004026:23,12705,Vélizy 2,De Gaulle,StopPoint:Node:3168762865,Phébus,004004026:23,12705,Vélizy 2,De Gaulle
691,StopPoint:80:56,004004026:23,12706,Europe,De Gaulle,StopPoint:Node:3168762866,Phébus,004004026:23,12706,Europe,De Gaulle
692,StopPoint:80:62,004004026:23,12805,Vélizy 2,Europe,StopPoint:Node:5405951916,Phébus,004004026:23,12805,Vélizy 2,Europe
695,StopPoint:80:63,004004026:23,12805,Europe,Europe,StopPoint:Node:5405951916,Phébus,004004026:23,12805,Europe,Europe
696,StopPoint:80:64,004004026:23,12725,Vélizy 2,Europe Sud,StopPoint:Node:5362086667,Phébus,004004026:23,12725,Vélizy 2,Europe Sud
697,StopPoint:80:65,004004026:23,12726,Europe,Europe Sud,StopPoint:Node:5905123683,Phébus,004004026:23,12726,Europe,Europe Sud
698,StopPoint:80:67,004004026:23,411940,Europe,Europe Sud,StopPoint:Node:3567219341,Phébus,004004026:23,411940,Europe,Europe Sud
699,StopPoint:80:68,004004026:23,24691,Europe,Exelmans,StopPoint:Node:5905123669,Phébus,004004026:23,24691,Europe,Exelmans
700,StopPoint:80:71,004004026:23,12707,Europe,Fronval,StopPoint:Node:5597300880,Phébus,004004026:23,12707,Europe,Fronval
701,StopPoint:80:77,004004026:23,12714,Vélizy 2,Grange Dame Rose,StopPoint:Node:5409941424,Phébus,004004026:23,12714,Vélizy 2,Grange Dame Rose
703,StopPoint:80:90,004004026:23,40531,Europe,Vélizy 2,StopPoint:Node:3609871785,Phébus,004004026:23,40531,Europe,Vélizy 2
704,StopPoint:80:90,004004026:23,40531,Vélizy 2,Vélizy 2,StopPoint:Node:3609871785,Phébus,004004026:23,40531,Vélizy 2,Vélizy 2
706,StopPoint:80:94,004004026:23,4261,Vélizy 2,Hôtel de Ville,StopPoint:Node:5589905853,Phébus,004004026:23,4261,Vélizy 2,Hôtel de Ville
707,StopPoint:80:112,004004029:45,42007,Mairie de Vélizy,Le Bois,StopPoint:Node:5347077060,Phébus,004004029:45,42007,Mairie de Vélizy,Le Bois
708,StopPoint:80:113,004004029:45,37039,Musée de Sèvres,Le Bois,StopPoint:Node:5347077057,Phébus,004004029:45,37039,Musée de Sèvres,Le Bois
709,StopPoint:80:127,004004029:45,12821,Musée de Sèvres,Louvois,StopPoint:Node:5342630910,Phébus,004004029:45,12821,Musée de Sèvres,Louvois
710,StopPoint:80:128,004004029:45,38967,Mairie de Vélizy,Louvois,StopPoint:Node:5342630914,Phébus,004004029:45,38967,Mairie de Vélizy,Louvois
712,StopPoint:80:135,004004029:45,20444,Mairie de Vélizy,Musée de Sèvres,StopPoint:Node:2307380411,Phébus,004004029:45,20444,Mairie de Vélizy,Musée de Sèvres
713,StopPoint:80:136,004004029:45,28665,Musée de Sèvres,Musée de Sèvres,StopPoint:Node:2307380411,Phébus,004004029:45,28665,Musée de Sèvres,Musée de Sèvres
715,StopPoint:80:137,004004029:45,42010,Mairie de Vélizy,Marcel Dassault,StopPoint:Node:5347077076,Phébus,004004029:45,42010,Mairie de Vélizy,Marcel Dassault
716,StopPoint:80:138,004004029:45,12722,Musée de Sèvres,Marcel Dassault,StopPoint:Node:2955887574,Phébus,004004029:45,12722,Musée de Sèvres,Marcel Dassault
717,StopPoint:80:145,004004029:45,12806,Mairie de Vélizy,Morane,StopPoint:Node:3557095021,Phébus,004004029:45,12806,Mairie de Vélizy,Morane
718,StopPoint:80:146,004004029:45,12807,Musée de Sèvres,Morane,StopPoint:Node:686534116,Phébus,004004029:45,12807,Musée de Sèvres,Morane
719,StopPoint:80:178,004004029:45,12712,Mairie de Vélizy,Résidence Europe,StopPoint:Node:5597300855,Phébus,004004029:45,12712,Mairie de Vélizy,Résidence Europe
720,StopPoint:80:179,004004029:45,12713,Musée de Sèvres,Résidence Europe,StopPoint:Node:5347077062,Phébus,004004029:45,12713,Musée de Sèvres,Résidence Europe
721,StopPoint:80:213,004004029:45,12717,Mairie de Vélizy,La Cheminée,StopPoint:Node:5347077067,Phébus,004004029:45,12717,Mairie de Vélizy,La Cheminée
722,StopPoint:80:214,004004029:45,14492,Musée de Sèvres,La Cheminée,StopPoint:Node:5347077063,Phébus,004004029:45,14492,Musée de Sèvres,La Cheminée
723,StopPoint:80:51,004004029:45,24690,Musée de Sèvres,De Lattre de Tassigny,StopPoint:Node:5716529662,Phébus,004004029:45,24690,Musée de Sèvres,De Lattre de Tassigny
724,StopPoint:80:52,004004029:45,42009,Musée de Sèvres,Dewoitine,StopPoint:Node:5347077058,Phébus,004004029:45,42009,Musée de Sèvres,Dewoitine
725,StopPoint:80:54,004004029:45,42004,Mairie de Vélizy,Dewoitine,StopPoint:Node:5347077055,Phébus,004004029:45,42004,Mairie de Vélizy,Dewoitine
726,StopPoint:80:68,004004029:45,24691,Mairie de Vélizy,Exelmans,StopPoint:Node:5905123669,Phébus,004004029:45,24691,Mairie de Vélizy,Exelmans
727,StopPoint:80:77,004004029:45,12714,Mairie de Vélizy,Grange Dame Rose,StopPoint:Node:5409941424,Phébus,004004029:45,12714,Mairie de Vélizy,Grange Dame Rose
728,StopPoint:80:78,004004029:45,12715,Musée de Sèvres,Grange Dame Rose,StopPoint:Node:5347077073,Phébus,004004029:45,12715,Musée de Sèvres,Grange Dame Rose
729,StopPoint:80:91,004004029:45,12734,Mairie de Vélizy,Vélizy 2,StopPoint:Node:3609871783,Phébus,004004029:45,12734,Mairie de Vélizy,Vélizy 2
730,StopPoint:80:113,004004040:40,37039,Pont de Sèvres,Le Bois,StopPoint:Node:5347077057,Phébus,004004040:40,37039,Pont de Sèvres,Le Bois
731,StopPoint:80:113,004004040:40,37039,Pont de Sèvres,Le Bois,StopPoint:Node:5347077057,Phébus,004004040:40,37039,Pont de Sèvres,Le Bois
732,StopPoint:80:146,004004040:40,12807,Pont de Sèvres,Morane,StopPoint:Node:686534116,Phébus,004004040:40,12807,Pont de Sèvres,Morane
733,StopPoint:80:146,004004040:40,12807,Pont de Sèvres,Morane,StopPoint:Node:686534116,Phébus,004004040:40,12807,Pont de Sèvres,Morane
